"trip_id"	"household_id"	"person_n"	"trip_n"	"travel_mode"	"purpose"	"fueltype"	"faretype"	"bus_scale"	"survey_year"	"travel_year"	"travel_month"	"travel_date"	"day_of_week"	"start_time"	"age"	"female"	"driving_license"	"car_ownership"	"distance"	"dur_walking"	"dur_cycling"	"dur_pt_access"	"dur_pt_rail"	"dur_pt_bus"	"dur_pt_int"	"pt_interchanges"	"dur_driving"	"cost_transit"	"cost_driving_fuel"	"cost_driving_ccharge"	"driving_traffic_percent"	"W"
"3092"	67302	14544	2	1	2	3	2	1	1	3	2014	9	10	3	7.5	36	0	1	1	4483	1.031388889	0.322222222	0.141111111	0	0.330555556	0	0	0.216388889	1.5	0.58	0	0.273427	1.21475236566241
"3093"	68725	14858	1	1	1	5	6	1	1	3	2014	9	28	7	11.5	26	0	0	0	7445	1.7375	0.582777778	0.245833333	0.216666667	0.450555556	0.099444444	1	0.403611111	4.3	1.12	0	0.194769	1.21475236566241
"3094"	52409	11216	0	1	4	1	1	1	1	2	2014	2	7	5	17	66	0	1	2	10294	2.347222222	0.658611111	0.3575	0.316666667	0	0.166666667	1	0.740555556	2.9	1.91	0	0.406602	0.848964507070372
"3095"	53160	11380	0	1	3	3	6	5	0	2	2014	2	17	1	14.5	70	1	1	0	2498	0.650833333	0.160833333	0.091111111	0	0.2	0	0	0.1475	0	0.43	0	0.26742	0.836779970608957
"3096"	37126	7921	1	1	3	1	1	1	1	2	2013	7	25	4	17.25	34	1	0	1	13695	3.052777778	0.907777778	0.165277778	0.25	0	0	0	0.839722222	3.9	2.59	10.5	0.619914	1.06560342319147
"3097"	76197	16477	3	0	4	3	2	1	1	3	2015	1	3	6	1	50	0	0	1	1302	0.334166667	0.094166667	0.071388889	0	0.051944444	0	0	0.065277778	1.5	0.19	0	0.106383	0.848964507070372
"3098"	61138	13103	0	0	4	3	2	5	0	3	2014	6	22	7	11	69	0	1	1	990	0.289722222	0.091944444	0.232222222	0	0.046666667	0	0	0.106666667	0	0.23	0	0.247396	0.848964507070372
"3099"	13589	2890	0	3	4	5	1	1	1	1	2012	9	10	1	16.25	26	1	1	2	2168	0.608055556	0.23	0.289166667	0	0.1	0	0	0.095833333	1.5	0.35	0	0.101449	1.06560342319147
"3100"	45138	9641	2	1	3	3	1	2	0	2	2013	10	31	4	12.75	17	0	0	1	1414	0.375555556	0.127777778	0.141111111	0	0.096388889	0	0	0.111388889	0	0.29	0	0.281796	1.21475236566241
"3101"	14426	3068	1	4	1	5	6	1	1	1	2012	9	21	5	16.41666667	20	1	0	0	1366	0.353888889	0.163333333	0.161666667	0.033333333	0	0	0	0.226666667	2.4	0.41	10.5	0.485294	1.06560342319147
"3102"	13211	2809	1	2	3	3	1	5	0	1	2012	9	7	5	11.5	77	0	1	1	3954	1.078888889	0.317222222	0.151944444	0.116666667	0	0	0	0.318333333	0	0.94	0	0.112565	0.848964507070372
"3103"	7148	1472	2	0	3	2	1	5	0	1	2012	6	27	3	8.333333333	9	1	0	1	1300	0.366388889	0.118333333	0.104166667	0	0.101388889	0	0	0.114166667	0	0.28	0	0.493917	1.06560342319147
"3104"	35644	7623	1	4	3	1	2	1	1	2	2013	7	9	2	18.33333333	41	0	1	2	11684	2.811666667	0.833611111	0.186944444	0.383333333	0.126666667	0.216666667	2	0.486388889	3.9	2	0	0.5494	0.848964507070372
"3105"	31634	6809	3	0	1	3	6	5	0	2	2013	5	28	2	12	10	0	0	0	991	0.259722222	0.076666667	0.136388889	0	0.09	0	0	0.066111111	0	0.17	0	0.264706	1.21475236566241
"3106"	72062	15610	0	1	3	1	6	1	1	3	2014	11	7	5	18.5	43	0	1	0	9544	2.306944444	0.851944444	0.033055556	0.2	0.18	0.233333333	2	0.729166667	6.3	1.68	0	0.598095	0.848964507070372
"3107"	27807	6007	0	2	3	3	6	5	0	2	2013	4	6	6	23.5	25	0	0	0	2246	0.582777778	0.173888889	0.073888889	0	0.190277778	0	0	0.159722222	0	0.39	0	0.443478	1.21475236566241
"3108"	37326	7969	0	1	3	3	6	1	1	2	2013	7	28	7	13.16666667	42	0	0	0	1209	0.343055556	0.126666667	0.176944444	0	0.082777778	0	0	0.108055556	1.5	0.25	0	0.401028	0.848964507070372
"3109"	20648	4384	2	0	3	1	6	1	1	1	2012	12	3	1	9.25	53	1	0	0	3413	0.835	0.252222222	0.096944444	0	0.263333333	0	0	0.263611111	1.5	0.63	0	0.753425	0.836779970608957
"3110"	25520	5513	3	0	1	2	1	3	0	1	2013	2	14	4	8.25	11	0	0	2	1111	0.318888889	0.086388889	0.108611111	0	0.077222222	0	0	0.066666667	0	0.22	0	0.0541667	1.21475236566241
"3111"	69129	14942	2	0	3	3	6	1	1	3	2014	10	2	4	11	25	1	0	0	9037	2.156666667	0.726388889	0.134722222	0.166666667	0.299166667	0.2	2	0.584722222	5.4	1.56	10.5	0.638005	1.06560342319147
"3112"	7413	1522	1	2	3	5	6	5	0	1	2012	6	30	6	13	10	1	0	0	1104	0.284444444	0.095555556	0.083055556	0	0.089166667	0	0	0.129722222	0	0.25	0	0.205567	1.06560342319147
"3113"	35506	7595	1	1	1	5	6	1	1	2	2013	7	8	1	14	29	1	0	0	1073	0.253333333	0.086388889	0.126388889	0	0.033333333	0	0	0.086666667	1.5	0.2	0	0.182692	1.06560342319147
"3114"	48870	10420	0	0	3	4	6	1	1	2	2013	12	16	1	7.5	30	0	1	0	10627	2.591111111	0.829166667	0.223611111	0.283333333	0	0	0	0.495277778	2.4	1.77	0	0.319686	1.21475236566241
"3115"	42741	9126	2	1	4	5	1	3	0	2	2013	10	2	3	16.25	15	1	0	1	4542	1.004722222	0.272222222	0.09	0	0.489444444	0	0	0.318055556	0	0.89	0	0.408734	1.06560342319147
"3116"	32079	6920	1	0	3	1	1	1	1	2	2013	6	3	1	8.916666667	49	1	1	2	4404	1.091944444	0.352777778	0.212777778	0.166666667	0	0	0	0.264722222	1.6	0.79	0	0.264428	0.836779970608957
"3117"	69862	15110	2	0	4	2	3	3	0	3	2014	10	11	6	9	14	0	0	2	3037	0.820555556	0.256388889	0.042222222	0	0.246944444	0.153055556	1	0.146666667	0	0.54	0	0.268939	1.21475236566241
"3118"	76236	16490	1	1	4	1	1	5	0	3	2015	1	4	7	6.083333333	50	0	1	1	1460	0.429722222	0.155833333	0.142777778	0	0.114722222	0	0	0.101666667	0	0.33	0	0.0273224	0.848964507070372
"3119"	23034	4949	0	1	4	3	1	1	1	1	2013	1	14	1	7.6	52	1	1	2	1469	0.373055556	0.129444444	0.148333333	0.05	0	0	0	0.085277778	2.5	0.26	0	0	0.836779970608957
"3120"	3306	686	0	2	3	3	1	5	0	1	2012	5	14	1	13.75	64	1	0	1	1234	0.323055556	0.120833333	0.205	0.033333333	0	0	0	0.138055556	0	0.35	0	0.364185	0.836779970608957
"3121"	1740	364	3	1	3	5	1	1	1	1	2012	4	24	2	11.75	19	0	0	1	3392	0.776666667	0.24	0.234166667	0	0.2	0	0	0.177222222	1.5	0.59	0	0.230408	1.21475236566241
"3122"	56094	12036	1	2	4	1	2	1	1	3	2014	4	21	1	17.83333333	43	0	1	1	1621	0.459722222	0.157777778	0.220833333	0	0.092777778	0	0	0.153888889	1.5	0.36	0	0.184116	0.848964507070372
"3123"	81024	17599	0	2	1	3	6	1	1	3	2015	3	24	2	17.5	40	0	0	0	2083	0.501666667	0.151666667	0.124722222	0	0.281666667	0	0	0.181388889	1.5	0.45	0	0.183767	1.21475236566241
"3124"	24407	5261	0	2	1	5	6	4	1	1	2013	1	31	4	13.58333333	25	1	1	0	484	0.138055556	0.073055556	0.096111111	0	0.041666667	0	0	0.069166667	1.5	0.12	10.5	0.674699	1.06560342319147
"3125"	36733	7840	3	0	4	3	1	5	0	2	2013	7	21	7	9.5	5	1	0	1	4366	1.094722222	0.413611111	0.302777778	0	0.31	0	0	0.196111111	0	0.68	0	0.0949008	1.06560342319147
"3126"	1746	365	0	4	4	5	1	1	1	1	2012	4	25	3	14.08333333	45	0	1	1	7382	1.744444444	0.570277778	0.063055556	0.166666667	0.357222222	0.249166667	2	0.352777778	4.5	1.27	0	0.212598	0.848964507070372
"3127"	65186	14033	0	0	4	3	1	1	1	3	2014	8	9	6	17.5	30	0	1	1	8592	1.853333333	0.546666667	0.297222222	0.216666667	0	0	0	0.407777778	1.9	1.39	0	0.463896	1.21475236566241
"3128"	32360	6979	3	3	4	3	2	3	0	2	2013	6	6	4	18	13	1	0	2	1024	0.420833333	0.142222222	0.359166667	0	0.066666667	0	0	0.15	0	0.34	0	0.198148	1.06560342319147
"3129"	40177	8598	0	3	1	3	2	5	0	2	2013	9	2	1	16	49	1	0	1	2433	0.59	0.185555556	0.111666667	0	0.1375	0	0	0.134722222	0	0.41	0	0.191753	0.836779970608957
"3130"	9089	1887	0	2	1	3	6	5	0	1	2012	7	18	3	9.75	73	1	0	0	1467	0.365555556	0.148888889	0.170833333	0	0.15	0	0	0.175833333	0	0.5	0	0.363349	0.836779970608957
"3131"	4904	1002	0	4	4	5	1	5	0	1	2012	5	31	4	16.5	81	0	1	2	663	0.263888889	0.076666667	0.139444444	0	0.02	0	0	0.110555556	0	0.27	0	0.0427136	0.848964507070372
"3132"	13607	2894	1	1	4	5	1	1	1	1	2012	9	11	2	13.5	36	1	0	1	1875	0.4875	0.148333333	0.090277778	0	0.183333333	0	0	0.168055556	1.5	0.39	0	0.289256	1.06560342319147
"3133"	60818	13035	6	3	4	3	2	5	0	3	2014	6	18	3	16.58333333	8	0	0	2	6367	1.449444444	0.460555556	0.324166667	0.1	0	0	0	0.268888889	0	0.87	0	0.211777	1.21475236566241
"3134"	6347	1301	1	0	3	3	1	5	0	1	2012	6	19	2	13	82	1	1	1	9399	2.121111111	0.683888889	0.275833333	0.35	0	0	0	0.597777778	0	1.61	10.5	0.557621	0.836779970608957
"3135"	1624	339	1	0	4	3	1	5	0	1	2012	4	22	7	13.5	76	1	1	1	3328	0.806388889	0.233055556	0.239166667	0	0.153333333	0	0	0.179166667	0	0.56	0	0.165891	0.836779970608957
"3136"	28652	6208	2	1	3	2	1	2	0	2	2013	4	18	4	15.5	16	1	0	1	1223	0.374166667	0.174722222	0.229166667	0.033333333	0	0	0	0.154444444	0.75	0.4	0	0.242806	1.06560342319147
"3137"	58771	12603	3	0	4	3	1	5	0	3	2014	5	25	7	15.01666667	6	1	0	1	1399	0.365555556	0.106111111	0.21	0.033333333	0	0	0	0.104444444	0	0.28	0	0.167553	1.06560342319147
"3138"	23806	5141	1	2	4	3	6	1	1	1	2013	1	25	5	11.33333333	46	1	1	2	873	0.191388889	0.054166667	0.075277778	0	0.035555556	0	0	0.054444444	1.5	0.13	0	0.270408	0.836779970608957
"3139"	69985	15141	0	4	3	2	6	1	1	3	2014	10	13	1	15.5	34	1	0	0	2685	0.714444444	0.209722222	0.121111111	0	0.24	0	0	0.185555556	1.5	0.51	0	0.261976	1.06560342319147
"3140"	14074	2986	0	2	1	3	6	5	0	1	2012	9	16	7	14.08333333	75	1	0	0	901	0.2275	0.074166667	0.064722222	0	0.100555556	0	0	0.071666667	0	0.16	0	0.437984	0.836779970608957
"3141"	30163	6508	1	2	4	3	1	5	0	2	2013	5	9	4	14.83333333	68	1	1	1	1840	0.450555556	0.148888889	0.095555556	0	0.102222222	0	0	0.098888889	0	0.33	0	0.120787	0.836779970608957
"3142"	4575	937	1	1	3	2	1	1	1	1	2012	5	28	1	15	19	0	0	1	9339	2.253611111	0.794444444	0.106666667	0.383333333	0.093611111	0.116666667	1	0.642222222	3.9	1.85	10.5	0.763408	1.21475236566241
"3143"	18543	3924	3	0	3	2	1	3	0	1	2012	11	5	1	7	14	0	0	2	3158	0.89	0.260833333	0.194444444	0	0.242777778	0	0	0.167222222	0	0.57	0	0.222591	1.21475236566241
"3144"	31391	6766	0	9	4	3	2	1	1	2	2013	5	24	5	19.33333333	41	1	1	1	739	0.250833333	0.092777778	0.078888889	0	0.083055556	0	0	0.050555556	1.5	0.12	0	0	0.836779970608957
"3145"	12094	2567	1	1	3	4	1	1	1	1	2012	8	23	4	17.66666667	42	1	1	2	2148	0.614722222	0.235555556	0.054166667	0.066666667	0	0.083333333	1	0.269444444	2.4	0.57	10.5	0.707217	0.836779970608957
"3146"	34940	7480	1	1	4	4	1	1	1	2	2013	7	2	2	13	59	1	1	2	4095	1.132222222	0.365	0.080833333	0	0.676944444	0	0	0.236388889	1.5	0.78	0	0.247944	0.836779970608957
"3147"	1844	381	1	5	1	5	1	1	1	1	2012	4	26	4	16	37	1	1	1	1745	0.456666667	0.159722222	0.143055556	0	0.121944444	0	0	0.109166667	1.5	0.32	0	0.302799	1.06560342319147
"3148"	2191	457	0	5	1	3	1	1	1	1	2012	4	30	1	11	36	1	1	1	366	0.118055556	0.044166667	0.082222222	0	0.041944444	0	0	0.039166667	1.5	0.11	0	0.070922	1.06560342319147
"3149"	68890	14893	2	4	4	5	2	5	0	3	2014	9	30	2	18.16666667	5	1	0	2	804	0.181111111	0.060277778	0.01	0	0.119444444	0	0	0.058888889	0	0.12	0	0.504717	1.06560342319147
"3150"	57371	12312	4	3	4	3	2	5	0	3	2014	5	8	4	19.66666667	10	1	0	1	9871	2.351111111	0.738055556	0.294722222	0	0.543888889	0	0	0.385555556	0	1.42	0	0.349424	1.06560342319147
"3151"	17699	3740	0	1	4	3	5	1	1	1	2012	10	27	6	11.83333333	35	1	1	1	2198	0.546388889	0.155833333	0.273611111	0	0.0975	0	0	0.132777778	1.5	0.5	0	0.161088	1.06560342319147
"3152"	50848	10872	0	4	4	3	1	1	1	2	2014	1	17	5	23.75	49	1	1	2	2243	0.526111111	0.146666667	0.233611111	0	0.063333333	0	0	0.086666667	1.5	0.32	0	0.0480769	0.836779970608957
"3153"	69484	15023	1	2	3	3	2	1	1	3	2014	10	7	2	20.5	25	1	0	1	7570	1.850555556	0.657777778	0.247777778	0.116666667	0.216944444	0.133333333	1	0.439444444	3.9	1.09	0	0.503793	1.06560342319147
"3154"	29445	6362	1	1	4	1	2	1	1	2	2013	4	27	6	14	34	0	1	1	9524	2.144444444	0.62	0.324166667	0.35	0	0	0	0.673333333	2.1	1.37	0	0.542904	1.21475236566241
"3155"	73554	15929	0	0	3	1	1	1	1	3	2014	11	25	2	8	39	0	1	1	13058	3.078888889	0.968611111	0.119722222	0.5	0	0.116666667	1	0.755555556	3.3	2.3	10.5	0.724632	1.21475236566241
"3156"	41604	8896	1	2	3	3	1	1	1	2	2013	9	20	5	15.5	47	0	1	2	13409	3.193055556	1.0375	0.356944444	0.466666667	0	0	0	0.886666667	2.8	2.43	10.5	0.563596	0.848964507070372
"3157"	63166	13572	0	1	3	3	1	5	0	3	2014	7	13	7	16	81	1	1	2	19461	4.573055556	1.575833333	0.175	0.933333333	0.165555556	0.25	2	0.835833333	0	3.5	0	0.445663	0.836779970608957
"3158"	15605	3301	1	1	1	1	2	1	1	1	2012	10	4	4	17.25	43	0	1	1	2694	0.677222222	0.159166667	0.078611111	0	0.375277778	0	0	0.178055556	1.5	0.43	0	0.25741	0.848964507070372
"3159"	27169	5870	1	0	3	1	6	1	1	1	2013	3	13	3	10	47	0	0	0	4451	1.119444444	0.461388889	0.153611111	0.166666667	0.171666667	0.1	1	0.572222222	3.9	1.09	10.5	0.707282	0.848964507070372
"3160"	22195	4758	0	1	4	3	1	1	1	1	2013	1	5	6	16.83333333	28	0	1	1	3291	0.908333333	0.264166667	0.054166667	0	0.362222222	0.100555556	1	0.213055556	3	0.65	0	0.16558	1.21475236566241
"3161"	3322	690	0	0	4	1	6	1	1	1	2012	5	15	2	7	32	0	1	1	4565	1.113611111	0.335277778	0.131666667	0	0.301944444	0	0	0.230833333	1.5	0.67	0	0.315283	1.21475236566241
"3162"	34	8	2	2	4	3	1	1	1	1	2012	4	1	7	22	24	0	0	1	2311	0.567777778	0.147777778	0.176944444	0	0.146388889	0	0	0.1425	1.5	0.43	0	0.261209	1.21475236566241
"3163"	22445	4809	0	1	4	3	1	5	0	1	2013	1	7	1	11	74	1	1	2	530	0.170277778	0.068611111	0.048888889	0	0.026666667	0	0	0.053611111	0	0.13	0	0.0207254	0.836779970608957
"3164"	16772	3540	1	0	3	1	2	1	1	1	2012	10	17	3	6.5	45	0	0	1	16788	3.876111111	1.089444444	0.145277778	0.533333333	0.112222222	0.327777778	2	0.943888889	5.1	2.56	0	0.43555	0.848964507070372
"3165"	11146	2353	0	4	4	3	1	1	1	1	2012	8	10	5	19	30	0	1	2	3756	0.969722222	0.348333333	0.277222222	0.183333333	0	0	0	0.240833333	2.4	0.75	0	0.655133	1.21475236566241
"3166"	37229	7942	3	1	1	1	1	1	1	2	2013	7	26	5	17	23	1	0	1	1419	0.330555556	0.108333333	0.126111111	0	0.1	0	0	0.098888889	1.5	0.28	0	0.25	1.06560342319147
"3167"	7081	1453	1	3	4	3	1	1	1	1	2012	6	26	2	15.46666667	21	1	1	2	2626	0.883611111	0.328055556	0.263611111	0	0.15	0	0	0.158888889	1.5	0.52	0	0.146853	1.06560342319147
"3168"	45078	9631	1	0	3	3	2	2	0	2	2013	10	29	2	17	17	1	0	2	2018	0.664166667	0.207777778	0.133611111	0	0.200833333	0	0	0.239722222	0	0.68	0	0.435689	1.06560342319147
"3169"	40511	8658	1	3	1	1	2	1	1	2	2013	9	6	5	18.5	54	0	1	1	586	0.158333333	0.080277778	0.118611111	0.016666667	0	0	0	0.076944444	2.4	0.13	0	0.66787	0.848964507070372
"3170"	60429	12950	1	0	1	3	6	1	1	3	2014	6	13	5	10	41	0	1	0	2329	0.646944444	0.321666667	0.139444444	0	0.223611111	0.166666667	1	0.138055556	3	0.39	0	0.356137	0.848964507070372
"3171"	35122	7516	1	0	3	1	2	1	1	2	2013	7	3	3	7	55	1	0	1	7409	1.765833333	0.603333333	0.156388889	0.266666667	0	0	0	0.534722222	2.9	1.29	0	0.475844	0.836779970608957
"3172"	28074	6081	0	3	3	3	6	5	0	2	2013	4	12	5	18	63	1	0	0	3513	0.859722222	0.276944444	0.184722222	0.183333333	0	0	0	0.258611111	0	0.59	0	0.395274	0.836779970608957
"3173"	55110	11793	2	0	4	3	1	5	0	3	2014	4	5	6	18	5	0	0	1	1043	0.290833333	0.0825	0.13	0	0.083333333	0	0	0.058888889	0	0.2	0	0.150943	1.21475236566241
"3174"	54882	11750	0	0	3	3	6	5	0	3	2014	4	2	3	12.5	80	1	0	0	926	0.278611111	0.098611111	0.080833333	0	0.068888889	0	0	0.088888889	0	0.19	0	0.328125	0.836779970608957
"3175"	8770	1815	0	7	4	5	1	1	1	1	2012	7	13	5	17.5	61	1	1	2	7567	1.784722222	0.615	0.125	0.233333333	0	0	0	0.428333333	1.7	1.52	0	0.324903	0.836779970608957
"3176"	41192	8810	2	0	4	3	1	1	1	2	2013	9	15	7	12.5	31	1	1	1	12525	2.748333333	0.801111111	0.378333333	0.283333333	0	0	0	0.491388889	1.9	1.83	0	0.508197	1.06560342319147
"3177"	72704	15744	0	3	4	2	1	1	1	3	2014	11	14	5	15.33333333	43	0	1	2	5258	1.236111111	0.4325	0.195833333	0.116666667	0.148333333	0.15	1	0.427222222	3.4	1.09	0	0.539012	0.848964507070372
"3178"	60132	12893	0	4	3	3	6	5	0	3	2014	6	9	1	12.41666667	73	1	0	0	1742	0.411111111	0.132777778	0.086388889	0	0.1	0	0	0.118888889	0	0.29	0	0.252336	0.836779970608957
"3179"	50036	10696	1	1	4	5	1	5	0	2	2014	1	8	3	11.75	71	0	1	2	1034	0.225555556	0.0575	0.113333333	0	0.037777778	0	0	0.073055556	0	0.18	0	0.406844	0.848964507070372
"3180"	46178	9866	0	1	3	1	6	1	1	2	2013	11	15	5	17	36	0	0	0	20706	4.698611111	1.7175	0.137777778	0.816666667	0.146111111	0.216666667	2	1.228611111	6.2	3.56	10.5	0.66629	1.21475236566241
"3181"	79511	17242	2	1	4	3	2	5	0	3	2015	2	18	3	16.5	5	1	0	2	2301	0.618888889	0.184444444	0.046666667	0	0.439444444	0	0	0.151111111	0	0.42	0	0.301471	1.06560342319147
"3182"	3332	691	2	0	1	3	6	3	0	1	2012	5	15	2	10.5	12	0	0	0	2453	0.626388889	0.198611111	0.220833333	0	0.133333333	0	0	0.140277778	0	0.43	0	0.0891089	1.21475236566241
"3183"	24253	5227	0	1	3	3	1	5	0	1	2013	1	29	2	15.66666667	65	1	1	2	7164	1.715555556	0.5475	0.191666667	0.15	0.3	0.1	1	0.447777778	0	1.38	0	0.531017	0.836779970608957
"3184"	37745	8063	0	1	3	5	6	1	0.5	2	2013	8	2	5	11.5	24	1	1	0	8498	2.106388889	0.620833333	0.230833333	0.266666667	0.344722222	0.1	1	0.595555556	2.25	1.57	0	0.404384	1.06560342319147
"3185"	40663	8695	0	1	4	1	2	1	1	2	2013	9	8	7	15	30	1	1	1	4942	1.142222222	0.421666667	0.179722222	0.083333333	0.090833333	0.124444444	1	0.299444444	3	0.72	0	0.236549	1.06560342319147
"3186"	15859	3355	0	4	4	5	1	1	1	1	2012	10	8	1	15.5	49	0	1	1	4461	1.103055556	0.268888889	0.263888889	0	0.418611111	0	0	0.195833333	1.5	0.67	0	0.296454	0.848964507070372
"3187"	38911	8313	0	2	4	3	1	5	0	2	2013	8	15	4	9.383333333	75	1	1	1	1440	0.5375	0.151666667	0.22	0	0.105	0	0	0.166666667	0	0.41	0	0.298333	0.836779970608957
"3188"	9026	1871	0	0	4	3	2	1	1	1	2012	7	17	2	12	38	0	1	1	4878	1.215833333	0.415	0.240555556	0.033333333	0.106111111	0.133333333	1	0.170277778	3	0.59	0	0.427406	1.21475236566241
"3189"	21395	4557	0	1	3	1	6	1	1	1	2012	12	14	5	16.75	42	0	1	0	20714	4.933888889	1.618611111	0.198888889	0.433333333	0	0.2	2	1.4475	6.8	3.73	0	0.587795	0.848964507070372
"3190"	27035	5834	2	1	3	2	2	3	0	1	2013	3	8	5	14.5	12	1	0	1	1515	0.370833333	0.1125	0.247777778	0	0.05	0	0	0.123333333	0	0.26	0	0.036036	1.06560342319147
"3191"	54534	11674	1	0	3	2	6	5	0	2	2014	3	17	1	9.5	29	1	0	0	2489	0.581111111	0.178055556	0.094166667	0	0.204166667	0	0	0.154722222	0	0.48	0	0.260323	1.06560342319147
"3192"	37245	7947	0	0	1	3	6	4	1	2	2013	7	26	5	12	22	0	0	0	1775	0.411111111	0.182777778	0.155277778	0	0.258333333	0	0	0.173611111	1.5	0.43	0	0.3904	1.21475236566241
"3193"	75032	16227	3	2	3	5	6	5	0	3	2014	12	10	3	15.5	6	1	0	0	1405	0.368333333	0.1	0.131666667	0	0.116666667	0	0	0.168333333	0	0.35	10.5	0.490099	1.06560342319147
"3194"	43707	9329	1	0	3	3	6	1	1	2	2013	10	12	6	11	50	1	1	0	4625	1.232222222	0.413333333	0.148611111	0	0.452222222	0.083333333	1	0.358333333	3	1.01	0	0.327132	0.836779970608957
"3195"	12488	2661	1	3	3	3	6	1	1	1	2012	8	29	3	22.75	31	1	0	0	2901	0.688888889	0.265833333	0.176111111	0	0.161111111	0	0	0.3075	1.5	0.72	0	0.774164	1.06560342319147
"3196"	21859	4673	0	4	3	3	6	1	1	1	2012	12	29	6	13.33333333	24	1	0	0	3634	0.907777778	0.315277778	0.159444444	0	0.39	0	0	0.286111111	1.5	0.69	0	0.354369	1.06560342319147
"3197"	59645	12786	0	2	3	3	5	5	0	3	2014	6	4	3	13.25	77	1	1	1	821	0.222222222	0.061388889	0.083888889	0	0.057222222	0	0	0.059444444	0	0.22	0	0.0046729	0.836779970608957
"3198"	62212	13358	0	4	3	3	6	4	1	3	2014	7	2	3	18.16666667	22	0	1	0	4334	1.074166667	0.377777778	0.134722222	0.1	0.3525	0.1	1	0.361111111	3.1	0.81	0	0.678462	1.21475236566241
"3199"	46701	9966	0	0	4	1	1	1	1	2	2013	11	22	5	8	62	1	1	1	2303	0.636388889	0.229444444	0.240555556	0	0.111944444	0	0	0.131666667	1.5	0.4	0	0.21519	0.836779970608957
"3200"	18975	4015	2	3	4	3	1	1	1	1	2012	11	10	6	12.25	20	0	0	1	1030	0.343888889	0.113055556	0.169166667	0	0.082777778	0	0	0.103611111	1.5	0.26	0	0.214477	1.21475236566241
"3201"	30588	6606	0	6	4	3	2	4	1	2	2013	5	15	3	17.66666667	35	1	1	1	2184	0.539166667	0.14	0.1575	0	0.151666667	0	0	0.125555556	1.5	0.35	0	0.137168	1.06560342319147
"3202"	26619	5748	0	1	3	1	1	1	0	1	2013	3	1	5	18	35	0	1	1	22274	5.282777778	1.651666667	0.100277778	0.433333333	0.031944444	0.383333333	2	1.144166667	8.6	4.02	10.5	0.480456	1.21475236566241
"3203"	51782	11083	0	0	3	1	1	1	1	2	2014	1	29	3	7	48	0	1	2	7144	1.756944444	0.591944444	0.276666667	0.35	0	0.1	1	0.505833333	3.3	1.35	10.5	0.710599	0.848964507070372
"3204"	2422	509	1	2	4	3	1	1	1	1	2012	5	4	5	18.41666667	45	1	1	1	1698	0.410833333	0.103055556	0.147222222	0	0.091666667	0	0	0.119722222	1.5	0.32	0	0.38051	0.836779970608957
"3205"	29121	6300	1	1	4	2	2	3	0	2	2013	4	24	3	15.75	11	1	0	2	2106	0.5525	0.214166667	0.2175	0	0.105	0	0	0.164722222	0	0.38	0	0.200675	1.06560342319147
"3206"	9105	1893	0	1	4	5	1	1	1	1	2012	7	18	3	9.016666667	21	1	1	2	9536	2.200833333	0.658055556	0.07	0.283333333	0.158888889	0.196388889	1	0.527222222	4.4	1.56	0	0.345627	1.06560342319147
"3207"	65067	14007	0	4	4	5	1	1	1	3	2014	8	8	5	15	61	0	1	2	1920	0.436666667	0.131944444	0.081944444	0	0.123055556	0	0	0.128055556	1.5	0.34	0	0.214751	0.848964507070372
"3208"	57612	12365	1	2	4	5	2	1	1	3	2014	5	10	6	9.5	44	0	1	1	11178	2.626388889	0.845555556	0.155833333	0	1.093055556	0.129444444	1	0.367222222	3	1.36	0	0.29652	0.848964507070372
"3209"	10155	2118	0	0	3	3	6	1	1	1	2012	7	28	6	9.5	47	1	0	0	1835	0.484444444	0.181388889	0.144166667	0	0.139444444	0	0	0.194444444	1.5	0.57	0	0.344286	0.836779970608957
"3210"	10834	2279	1	0	4	3	1	1	1	1	2012	8	5	7	16.5	39	0	1	2	2700	0.645	0.194444444	0.126666667	0.116666667	0	0	0	0.198611111	2.4	0.53	0	0.458741	1.21475236566241
"3211"	69066	14931	0	2	1	5	6	1	1	3	2014	10	2	4	13.05	24	1	1	0	330	0.089444444	0.066388889	0.037777778	0	0.028333333	0	0	0.062222222	1.5	0.1	0	0.464286	1.06560342319147
"3212"	64456	13857	1	4	4	3	6	1	1	3	2014	7	29	2	21.83333333	25	1	0	0	917	0.260833333	0.12	0.056666667	0	0.068333333	0	0	0.084722222	1.5	0.2	0	0.265574	1.06560342319147
"3213"	76119	16460	1	0	4	3	1	1	1	3	2015	1	1	4	23	33	1	1	1	10683	2.511388889	0.786111111	0.301944444	0	0.537222222	0	0	0.417222222	1.5	1.55	0	0.208389	1.06560342319147
"3214"	77921	16873	0	5	1	3	1	1	1	3	2015	1	24	6	19.5	37	0	1	1	852	0.205	0.048611111	0.05	0	0.066666667	0	0	0.059722222	1.5	0.16	0	0.176744	1.21475236566241
"3215"	47078	10042	1	2	3	3	6	1	1	2	2013	11	25	1	21.58333333	36	1	0	0	1962	0.527777778	0.210555556	0.115277778	0	0.188611111	0	0	0.122777778	1.5	0.34	0	0.104072	1.06560342319147
"3216"	57189	12273	2	4	4	3	2	1	1	3	2014	5	5	1	18.7	58	0	1	1	2727	0.669722222	0.211944444	0.110555556	0.1	0.086666667	0.116666667	1	0.245	3	0.6	0	0.331066	0.848964507070372
